latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1.78653,-74.04253,323.3,1.89,1.34,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,297.62,29.94,D
1.78398,-74.05917,323.41,1.89,1.34,2024-01-04,18:34:00,Aqua,MODIS,60,6.1NRT,296.41,29.55,D
2.77949,-67.60703,320.03,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,296.17,12.06,D
2.05541,-73.87894,319.36,1.81,1.32,2024-01-04,18:34:00,Aqua,MODIS,73,6.1NRT,296.62,26.22,D
2.04589,-73.94296,319.22,1.83,1.33,2024-01-04,18:34:00,Aqua,MODIS,73,6.1NRT,298.29,25.37,D
2.75543,-69.17445,341.61,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,79,6.1NRT,297.92,40.89,D
2.75414,-69.18332,322.01,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,298.76,14.25,D
2.41889,-73.74915,311.98,1.75,1.3,2024-01-04,18:34:00,Aqua,MODIS,57,6.1NRT,296.46,13.39,D
2.60793,-72.56314,312.2,1.42,1.18,2024-01-04,18:34:00,Aqua,MODIS,31,6.1NRT,294.19,8.43,D
2.72321,-71.99394,315.74,1.3,1.13,2024-01-04,18:34:00,Aqua,MODIS,65,6.1NRT,298.17,10.21,D
2.72154,-72.0054,313.59,1.3,1.13,2024-01-04,18:34:00,Aqua,MODIS,49,6.1NRT,299.18,7.13,D
2.61677,-72.83229,311.39,1.48,1.2,2024-01-04,18:34:00,Aqua,MODIS,30,6.1NRT,296.11,7.98,D
2.61478,-72.84536,313.96,1.48,1.2,2024-01-04,18:34:00,Aqua,MODIS,45,6.1NRT,296.68,11.27,D
2.4466,-74.33909,312.13,1.94,1.36,2024-01-04,18:34:00,Aqua,MODIS,63,6.1NRT,294.87,12.09,D
2.45865,-74.34089,325.96,1.94,1.36,2024-01-04,18:34:00,Aqua,MODIS,81,6.1NRT,293.37,46.28,D
3.12151,-70.20586,318.43,1.05,1.02,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,299.06,11.22,D
3.48237,-67.97256,314.41,1.03,1.01,2024-01-04,18:34:00,Aqua,MODIS,34,6.1NRT,298.04,4.72,D
2.84269,-72.62975,312.48,1.42,1.18,2024-01-04,18:34:00,Aqua,MODIS,49,6.1NRT,293.86,8.5,D
2.94762,-72.61229,316.99,1.41,1.18,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,297.78,14.43,D
3.74835,-67.66423,315.88,1.05,1.02,2024-01-04,18:34:00,Aqua,MODIS,37,6.1NRT,297.07,6.63,D
2.64639,-75.36311,312.67,2.32,1.47,2024-01-04,18:34:00,Aqua,MODIS,66,6.1NRT,293.95,18.08,D
3.83173,-67.78604,314.39,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,45,6.1NRT,300.16,5.49,D
3.83041,-67.79527,318.03,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,67,6.1NRT,301.92,9.08,D
3.84043,-67.91866,318.03,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,43,6.1NRT,299.97,8.1,D
3.83912,-67.9278,333.79,1.03,1.02,2024-01-04,18:34:00,Aqua,MODIS,85,6.1NRT,301.57,27.08,D
3.22076,-72.4401,314.42,1.36,1.16,2024-01-04,18:34:00,Aqua,MODIS,53,6.1NRT,298.36,6.89,D
3.21809,-72.44625,316.72,1.36,1.16,2024-01-04,18:34:00,Aqua,MODIS,66,6.1NRT,296.97,10.06,D
3.62204,-70.32021,314.48,1.05,1.02,2024-01-04,18:34:00,Aqua,MODIS,51,6.1NRT,302.19,6.31,D
3.35627,-72.48527,316.96,1.37,1.16,2024-01-04,18:34:00,Aqua,MODIS,66,6.1NRT,297.8,12.92,D
3.50402,-71.76105,320.42,1.23,1.1,2024-01-04,18:34:00,Aqua,MODIS,66,6.1NRT,299.62,12.03,D
3.50752,-71.75716,316.83,1.22,1.1,2024-01-04,18:34:00,Aqua,MODIS,49,6.1NRT,297.93,7.17,D
3.50588,-71.76798,315.76,1.23,1.1,2024-01-04,18:34:00,Aqua,MODIS,33,6.1NRT,299.2,5.67,D
3.49736,-71.95714,345.91,1.26,1.11,2024-01-04,18:34:00,Aqua,MODIS,93,6.1NRT,302.56,61.7,D
3.50889,-71.94765,322.1,1.26,1.11,2024-01-04,18:34:00,Aqua,MODIS,70,6.1NRT,303.17,15.15,D
3.50722,-71.95875,323.01,1.26,1.11,2024-01-04,18:34:00,Aqua,MODIS,74,6.1NRT,302.65,16.14,D
3.55641,-71.83118,359.48,1.24,1.1,2024-01-04,18:34:00,Aqua,MODIS,99,6.1NRT,304.05,104.33,D
3.55479,-71.84209,330.09,1.24,1.11,2024-01-04,18:34:00,Aqua,MODIS,82,6.1NRT,302.41,27.82,D
3.7017,-71.20635,318.4,1.14,1.06,2024-01-04,18:34:00,Aqua,MODIS,24,6.1NRT,302.3,7.09,D
3.7002,-71.21642,335.47,1.14,1.06,2024-01-04,18:34:00,Aqua,MODIS,86,6.1NRT,303.06,31.32,D
3.71113,-71.20779,320.96,1.14,1.06,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,303.07,10.59,D
3.70963,-71.21786,324.25,1.14,1.06,2024-01-04,18:34:00,Aqua,MODIS,76,6.1NRT,302.64,14.66,D
3.66555,-71.57948,317.13,1.19,1.09,2024-01-04,18:34:00,Aqua,MODIS,63,6.1NRT,302.59,8.13,D
3.66398,-71.59002,321.35,1.19,1.09,2024-01-04,18:34:00,Aqua,MODIS,72,6.1NRT,303.32,13.35,D
3.73591,-71.17052,321.07,1.13,1.06,2024-01-04,18:34:00,Aqua,MODIS,58,6.1NRT,302.09,10.88,D
3.73444,-71.18054,332.9,1.13,1.06,2024-01-04,18:34:00,Aqua,MODIS,84,6.1NRT,303.91,27.78,D
3.75328,-71.1833,320.16,1.13,1.06,2024-01-04,18:34:00,Aqua,MODIS,51,6.1NRT,303.39,8.66,D
3.55841,-72.57706,318.99,1.38,1.16,2024-01-04,18:34:00,Aqua,MODIS,64,6.1NRT,301.91,11.63,D
3.80386,-70.96803,325.03,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,77,6.1NRT,301.26,17.8,D
3.80243,-70.97785,334.57,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,86,6.1NRT,303.2,31.54,D
3.82874,-71.36669,318.1,1.16,1.07,2024-01-04,18:34:00,Aqua,MODIS,64,6.1NRT,300.65,9.13,D
3.82725,-71.37691,320.33,1.16,1.07,2024-01-04,18:34:00,Aqua,MODIS,69,6.1NRT,301.33,11.79,D
4.38269,-67.79857,325.99,1.05,1.02,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,302.14,17.91,D
3.99868,-70.8308,319.74,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,303.81,8.82,D
3.91511,-71.46905,326.2,1.17,1.08,2024-01-04,18:34:00,Aqua,MODIS,77,6.1NRT,302.33,17.67,D
4.04871,-70.61101,318.72,1.07,1.03,2024-01-04,18:34:00,Aqua,MODIS,65,6.1NRT,303.41,7.38,D
3.95422,-71.24228,337.75,1.14,1.06,2024-01-04,18:34:00,Aqua,MODIS,87,6.1NRT,303.75,36.95,D
3.92052,-71.46581,323.39,1.17,1.08,2024-01-04,18:34:00,Aqua,MODIS,72,6.1NRT,302.36,15.6,D
4.03952,-70.73569,321.13,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,37,6.1NRT,302.44,9.02,D
4.00415,-71.0368,317.62,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,302.59,8.59,D
4.05649,-70.74799,329.21,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,303.21,19.54,D
4.02193,-71.10992,317.91,1.12,1.05,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,302.25,8.74,D
3.93722,-71.6818,322.3,1.2,1.09,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,302.51,12.28,D
3.94687,-71.68329,320.88,1.2,1.09,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,303.27,10.55,D
4.18141,-70.21336,316.09,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,47,6.1NRT,302.66,6.88,D
4.14917,-70.43474,321.47,1.05,1.02,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,305.13,10.23,D
4.38595,-68.86663,340.46,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,90,6.1NRT,303.82,36.33,D
4.38467,-68.87549,326.52,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,79,6.1NRT,304.8,16.88,D
4.1744,-70.32496,319.72,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,67,6.1NRT,303.96,7.83,D
4.14333,-70.5387,318.78,1.06,1.03,2024-01-04,18:34:00,Aqua,MODIS,65,6.1NRT,303.47,7.67,D
4.1832,-70.32253,320.5,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,68,6.1NRT,303.67,9.05,D
4.40502,-68.86606,320.3,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,23,6.1NRT,306.84,9.63,D
4.41391,-68.86736,320.86,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,31,6.1NRT,306.61,9.33,D
4.09595,-71.03592,318.21,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,303.41,6.87,D
4.09449,-71.04572,319.3,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,64,6.1NRT,302.96,7.68,D
4.1833,-70.63676,325.86,1.07,1.03,2024-01-04,18:34:00,Aqua,MODIS,76,6.1NRT,301.46,18.06,D
4.17797,-70.80091,315.88,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,46,6.1NRT,301.54,5.46,D
4.17656,-70.81048,330.5,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,81,6.1NRT,302.11,23.02,D
4.39156,-69.39747,317.38,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,54,6.1NRT,303.2,7.75,D
4.19275,-70.76411,317.52,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,52,6.1NRT,302.97,6.22,D
4.37913,-69.68341,329.73,1.01,1.0,2024-01-04,18:34:00,Aqua,MODIS,80,6.1NRT,304.18,20.44,D
4.37783,-69.69233,322.28,1.01,1.0,2024-01-04,18:34:00,Aqua,MODIS,67,6.1NRT,304.51,12.03,D
4.12862,-71.37324,318.14,1.15,1.07,2024-01-04,18:34:00,Aqua,MODIS,60,6.1NRT,301.59,8.44,D
4.12709,-71.38341,317.28,1.15,1.07,2024-01-04,18:34:00,Aqua,MODIS,57,6.1NRT,301.04,7.4,D
4.1666,-71.18401,324.03,1.12,1.06,2024-01-04,18:34:00,Aqua,MODIS,72,6.1NRT,301.24,13.4,D
4.16512,-71.19395,335.74,1.12,1.06,2024-01-04,18:34:00,Aqua,MODIS,85,6.1NRT,302.24,31.39,D
4.17598,-71.18539,366.26,1.12,1.06,2024-01-04,18:34:00,Aqua,MODIS,100,6.1NRT,305.9,110.99,D
4.1745,-71.19534,342.88,1.12,1.06,2024-01-04,18:34:00,Aqua,MODIS,90,6.1NRT,304.7,44.59,D
4.3277,-70.28469,318.61,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,304.07,7.39,D
4.44953,-69.5121,322.07,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,70,6.1NRT,304.06,11.31,D
4.38845,-69.9318,322.08,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,51,6.1NRT,303.26,11.43,D
4.38714,-69.9408,322.78,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,53,6.1NRT,303.65,12.25,D
4.30289,-70.51724,318.68,1.05,1.03,2024-01-04,18:34:00,Aqua,MODIS,53,6.1NRT,304.08,7.38,D
4.30153,-70.52657,318.69,1.06,1.03,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,304.26,7.2,D
4.31062,-70.52793,318.18,1.06,1.03,2024-01-04,18:34:00,Aqua,MODIS,38,6.1NRT,303.22,7.16,D
4.61589,-68.61832,329.37,1.01,1.0,2024-01-04,18:34:00,Aqua,MODIS,79,6.1NRT,303.49,19.22,D
4.4741,-69.78534,325.29,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,74,6.1NRT,304.04,11.07,D
4.45313,-69.9288,328.69,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,78,6.1NRT,304.17,16.76,D
4.45181,-69.9378,320.66,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,53,6.1NRT,303.87,7.88,D
4.48302,-69.78665,362.17,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,100,6.1NRT,306.66,81.81,D
4.48172,-69.79559,327.22,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,76,6.1NRT,304.68,14.24,D
4.46339,-69.92113,319.78,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,37,6.1NRT,304.51,6.32,D
4.46207,-69.93011,336.82,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,86,6.1NRT,305.82,28.36,D
4.46076,-69.93912,321.41,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,50,6.1NRT,305.26,8.65,D
4.33118,-70.88479,323.41,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,42,6.1NRT,304.02,10.48,D
4.32976,-70.89442,322.16,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,20,6.1NRT,304.55,9.08,D
4.68864,-68.55583,324.57,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,302.96,13.4,D
4.70404,-68.51229,328.83,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,69,6.1NRT,304.75,16.16,D
4.69886,-68.54816,325.6,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,52,6.1NRT,305.28,13.48,D
4.37507,-70.8424,319.19,1.08,1.04,2024-01-04,18:34:00,Aqua,MODIS,61,6.1NRT,304.71,7.44,D
4.77268,-68.29858,325.16,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,62,6.1NRT,306.61,13.35,D
4.42857,-70.66306,317.06,1.06,1.03,2024-01-04,18:34:00,Aqua,MODIS,33,6.1NRT,302.19,5.62,D
4.42717,-70.67247,319.8,1.07,1.03,2024-01-04,18:34:00,Aqua,MODIS,56,6.1NRT,303.24,8.58,D
4.40162,-71.10034,324.59,1.11,1.05,2024-01-04,18:34:00,Aqua,MODIS,71,6.1NRT,302.44,13.22,D
4.52585,-70.3169,322.38,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,56,6.1NRT,304.87,10.18,D
4.53621,-70.30908,321.28,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,63,6.1NRT,303.1,9.76,D
4.53487,-70.31825,321.18,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,60,6.1NRT,304.77,9.38,D
4.74226,-69.02127,319.22,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,59,6.1NRT,305.22,7.94,D
4.7342,-69.32748,341.34,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,89,6.1NRT,305.96,34.49,D
4.65003,-69.90581,320.43,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,59,6.1NRT,305.0,8.46,D
4.64872,-69.91477,319.17,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,53,6.1NRT,303.06,7.26,D
4.94989,-68.02158,319.32,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,52,6.1NRT,302.78,7.91,D
4.94857,-68.03082,319.26,1.04,1.02,2024-01-04,18:34:00,Aqua,MODIS,52,6.1NRT,302.93,8.12,D
4.93078,-68.48147,325.13,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,74,6.1NRT,307.03,12.26,D
4.92948,-68.49049,321.85,1.02,1.01,2024-01-04,18:34:00,Aqua,MODIS,57,6.1NRT,305.7,9.0,D
4.79041,-69.95709,320.3,1.01,1.01,2024-01-04,18:34:00,Aqua,MODIS,44,6.1NRT,306.01,6.42,D
4.95007,-69.17252,333.28,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,82,6.1NRT,306.82,21.59,D
4.95894,-69.17382,330.5,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,79,6.1NRT,308.27,18.12,D
4.95766,-69.18268,335.52,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,84,6.1NRT,306.95,24.3,D
4.7478,-70.62298,329.73,1.06,1.03,2024-01-04,18:34:00,Aqua,MODIS,79,6.1NRT,303.83,19.74,D
4.43801,-72.78334,336.87,1.38,1.16,2024-01-04,18:34:00,Aqua,MODIS,88,6.1NRT,302.59,47.84,D
4.88141,-69.83332,338.74,1.01,1.0,2024-01-04,18:34:00,Aqua,MODIS,87,6.1NRT,305.86,30.37,D
4.89033,-69.83463,325.32,1.01,1.0,2024-01-04,18:34:00,Aqua,MODIS,72,6.1NRT,306.63,12.22,D
4.77534,-71.13065,324.51,1.1,1.05,2024-01-04,18:34:00,Aqua,MODIS,74,6.1NRT,302.59,15.3,D
4.77391,-71.1404,348.1,1.1,1.05,2024-01-04,18:34:00,Aqua,MODIS,94,6.1NRT,303.93,56.58,D
4.77247,-71.15018,339.83,1.1,1.05,2024-01-04,18:34:00,Aqua,MODIS,89,6.1NRT,303.84,38.06,D
4.8045,-70.99637,325.39,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,75,6.1NRT,302.92,15.11,D
5.03311,-69.48974,321.12,1.0,1.0,2024-01-04,18:34:00,Aqua,MODIS,60,6.1NRT,308.66,6.87,D
4.81514,-70.98813,326.64,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,76,6.1NRT,303.64,17.28,D
4.81374,-70.99775,322.78,1.09,1.04,2024-01-04,18:34:00,Aqua,MODIS,70,6.1NRT,303.22,12.37,D
4.44271,-72.78325,306.38,1.37,1.16,2024-01-05,02:30:00,Terra,MODIS,68,6.1NRT,292.76,9.3,N
5.71855,-68.71529,324.39,1.02,1.01,2024-01-05,02:30:00,Terra,MODIS,100,6.1NRT,296.54,20.57,N
4.30086,-70.86794,306.19,1.08,1.04,2024-01-05,02:30:00,Terra,MODIS,47,6.1NRT,295.92,4.99,N
5.7198,-68.70628,306.88,1.02,1.01,2024-01-05,02:30:00,Terra,MODIS,66,6.1NRT,295.68,5.19,N
4.26106,-70.50103,313.08,1.05,1.02,2024-01-05,02:30:00,Terra,MODIS,86,6.1NRT,296.13,10.58,N
4.2995,-70.8775,309.23,1.08,1.04,2024-01-05,02:30:00,Terra,MODIS,76,6.1NRT,296.58,7.18,N
4.43559,-72.7759,314.38,1.37,1.16,2024-01-05,02:30:00,Terra,MODIS,89,6.1NRT,292.89,17.83,N
4.44452,-72.77119,307.58,1.37,1.16,2024-01-05,02:30:00,Terra,MODIS,72,6.1NRT,292.55,10.68,N
4.89685,-75.31869,301.44,1.26,1.11,2024-01-05,06:52:00,Aqua,MODIS,41,6.1NRT,266.58,14.62,N
4.4362,-72.77216,310.52,1.0,1.0,2024-01-05,06:52:00,Aqua,MODIS,80,6.1NRT,292.32,10.04,N
10.88929,-73.51969,322.82,1.17,1.08,2024-01-05,14:46:00,Terra,MODIS,62,6.1NRT,306.8,19.66,D
10.8881,-73.51099,336.06,1.17,1.08,2024-01-05,14:46:00,Terra,MODIS,86,6.1NRT,307.83,41.4,D
7.97538,-73.55904,310.74,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,64,6.1NRT,291.8,4.54,D
6.51875,-70.20231,318.79,1.09,1.04,2024-01-05,14:46:00,Terra,MODIS,72,6.1NRT,295.73,13.31,D
5.71823,-68.70352,318.65,1.35,1.15,2024-01-05,14:46:00,Terra,MODIS,48,6.1NRT,302.61,10.37,D
6.02039,-69.95605,331.24,1.13,1.06,2024-01-05,14:46:00,Terra,MODIS,84,6.1NRT,300.31,29.16,D
5.86414,-70.27206,327.58,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,81,6.1NRT,302.18,22.77,D
5.86268,-70.26237,341.49,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,91,6.1NRT,302.6,45.9,D
5.86123,-70.25269,371.73,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,100,6.1NRT,304.1,133.58,D
5.85977,-70.24299,337.04,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,88,6.1NRT,301.58,37.14,D
5.85491,-70.27339,345.9,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,93,6.1NRT,301.4,55.05,D
5.85345,-70.26371,363.49,1.1,1.05,2024-01-05,14:46:00,Terra,MODIS,100,6.1NRT,303.09,103.56,D
5.49632,-69.27367,316.44,1.25,1.11,2024-01-05,14:46:00,Terra,MODIS,46,6.1NRT,301.27,7.76,D
5.33522,-70.99758,314.59,1.04,1.02,2024-01-05,14:46:00,Terra,MODIS,62,6.1NRT,299.7,7.32,D
5.33386,-70.98839,314.13,1.05,1.02,2024-01-05,14:46:00,Terra,MODIS,60,6.1NRT,300.01,6.9,D
3.94676,-71.03412,316.61,1.07,1.03,2024-01-05,14:48:00,Terra,MODIS,68,6.1NRT,301.73,7.95,D
4.00227,-71.60284,315.21,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,66,6.1NRT,301.59,5.46,D
3.95099,-71.5641,317.16,1.03,1.01,2024-01-05,14:48:00,Terra,MODIS,69,6.1NRT,301.9,7.71,D
3.953,-71.83566,315.29,1.01,1.01,2024-01-05,14:48:00,Terra,MODIS,67,6.1NRT,301.88,6.02,D
3.95171,-71.82674,345.8,1.01,1.01,2024-01-05,14:48:00,Terra,MODIS,93,6.1NRT,303.25,47.31,D
3.95041,-71.81782,325.51,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,80,6.1NRT,302.88,16.2,D
3.87431,-71.8559,322.41,1.01,1.01,2024-01-05,14:48:00,Terra,MODIS,77,6.1NRT,302.33,12.66,D
3.86469,-71.86329,338.55,1.01,1.01,2024-01-05,14:48:00,Terra,MODIS,90,6.1NRT,302.42,34.0,D
3.8634,-71.85439,318.96,1.01,1.01,2024-01-05,14:48:00,Terra,MODIS,73,6.1NRT,301.79,8.85,D
3.65626,-71.50461,313.42,1.03,1.02,2024-01-05,14:48:00,Terra,MODIS,65,6.1NRT,299.61,6.6,D
3.65492,-71.49552,313.56,1.04,1.02,2024-01-05,14:48:00,Terra,MODIS,65,6.1NRT,299.79,6.79,D
3.48659,-71.60593,311.56,1.03,1.01,2024-01-05,14:48:00,Terra,MODIS,58,6.1NRT,292.31,5.93,D
3.45497,-72.08199,326.93,1.01,1.0,2024-01-05,14:48:00,Terra,MODIS,82,6.1NRT,290.22,21.82,D
3.57544,-72.90958,315.41,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,69,6.1NRT,300.29,6.41,D
5.04136,-69.44965,314.04,1.24,1.11,2024-01-05,14:48:00,Terra,MODIS,40,6.1NRT,299.42,7.31,D
5.2458,-71.458,336.02,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,88,6.1NRT,298.34,32.91,D
5.24449,-71.44904,326.06,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,80,6.1NRT,296.38,19.65,D
5.23689,-71.45927,327.32,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,81,6.1NRT,297.55,20.92,D
5.23558,-71.4503,325.39,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,79,6.1NRT,295.76,18.96,D
5.21386,-72.63002,310.58,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,61,6.1NRT,294.18,5.16,D
4.67988,-70.49047,321.84,1.1,1.05,2024-01-05,14:48:00,Terra,MODIS,74,6.1NRT,303.12,14.07,D
4.58757,-69.85746,313.22,1.19,1.08,2024-01-05,14:48:00,Terra,MODIS,58,6.1NRT,298.13,6.34,D
4.69177,-70.63636,320.48,1.09,1.04,2024-01-05,14:48:00,Terra,MODIS,72,6.1NRT,298.09,13.41,D
4.62508,-71.06444,317.09,1.05,1.02,2024-01-05,14:48:00,Terra,MODIS,23,6.1NRT,302.05,7.38,D
4.61741,-71.07496,355.07,1.05,1.02,2024-01-05,14:48:00,Terra,MODIS,97,6.1NRT,300.18,70.64,D
4.61604,-71.06573,351.98,1.05,1.02,2024-01-05,14:48:00,Terra,MODIS,96,6.1NRT,303.59,63.03,D
4.66879,-71.48592,316.94,1.02,1.01,2024-01-05,14:48:00,Terra,MODIS,65,6.1NRT,300.9,8.68,D
4.39842,-70.84236,315.98,1.07,1.03,2024-01-05,14:48:00,Terra,MODIS,65,6.1NRT,300.04,8.12,D
4.64242,-72.69391,312.16,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,61,6.1NRT,297.28,5.56,D
4.24748,-70.12092,313.32,1.16,1.07,2024-01-05,14:48:00,Terra,MODIS,49,6.1NRT,301.07,5.56,D
4.30424,-70.63839,320.46,1.1,1.04,2024-01-05,14:48:00,Terra,MODIS,73,6.1NRT,302.53,11.68,D
4.29502,-70.63973,316.49,1.1,1.04,2024-01-05,14:48:00,Terra,MODIS,56,6.1NRT,302.52,6.98,D
4.4409,-72.77715,317.69,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,71,6.1NRT,302.62,8.32,D
4.43962,-72.76832,326.71,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,81,6.1NRT,300.35,17.32,D
4.43205,-72.77839,339.62,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,90,6.1NRT,301.29,34.92,D
4.43077,-72.76956,333.85,1.0,1.0,2024-01-05,14:48:00,Terra,MODIS,86,6.1NRT,300.12,25.69,D
3.98208,-70.89455,316.47,1.08,1.04,2024-01-05,14:48:00,Terra,MODIS,68,6.1NRT,301.26,9.19,D
3.94815,-71.0435,323.04,1.06,1.03,2024-01-05,14:48:00,Terra,MODIS,77,6.1NRT,301.97,14.99,D
1.64027,-74.19152,305.88,1.67,1.27,2024-01-05,19:14:00,Aqua,MODIS,0,6.1NRT,270.97,14.96,D
3.12762,-72.47877,320.26,2.41,1.5,2024-01-05,19:14:00,Aqua,MODIS,41,6.1NRT,285.55,43.12,D
3.12432,-72.48579,327.27,2.41,1.5,2024-01-05,19:14:00,Aqua,MODIS,83,6.1NRT,287.01,71.1,D
3.40552,-72.81705,325.36,2.29,1.46,2024-01-05,19:14:00,Aqua,MODIS,81,6.1NRT,280.35,66.94,D
3.40268,-72.83725,321.33,2.28,1.46,2024-01-05,19:14:00,Aqua,MODIS,65,6.1NRT,278.74,51.86,D
3.41851,-72.81889,320.07,2.29,1.46,2024-01-05,19:14:00,Aqua,MODIS,75,6.1NRT,280.95,49.56,D
3.24499,-75.83262,313.22,1.35,1.15,2024-01-05,19:14:00,Aqua,MODIS,64,6.1NRT,290.6,14.37,D
4.04576,-71.50855,322.02,2.99,1.64,2024-01-05,19:14:00,Aqua,MODIS,76,6.1NRT,297.75,58.6,D
4.50646,-71.35369,323.95,3.13,1.68,2024-01-05,19:14:00,Aqua,MODIS,77,6.1NRT,295.02,75.64,D
4.43216,-72.77593,316.56,2.4,1.49,2024-01-05,19:14:00,Aqua,MODIS,65,6.1NRT,292.26,28.06,D
4.68747,-71.36281,321.07,3.14,1.68,2024-01-05,19:14:00,Aqua,MODIS,74,6.1NRT,297.51,59.21,D
4.70241,-71.36472,325.26,3.14,1.68,2024-01-05,19:14:00,Aqua,MODIS,79,6.1NRT,298.09,80.53,D
4.79226,-70.93492,315.45,3.41,1.74,2024-01-05,19:14:00,Aqua,MODIS,64,6.1NRT,298.46,35.23,D
